id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1376263120705812186,Industrial Loft | Exposed Brick & Chandeliers,227662329,Jordan,,Downtown,49.27712,-123.12153,Entire home/apt,288,90,0,,,147,49,0,
1376457375437790875,Cozy DT Vancouver 1bd/2 beds+parking!,684189263,Lyudmyla,,Downtown,49.2785407,-123.1296197,Entire home/apt,324,2,9,2025-07-20,3.42,1,320,9,Municipal registration number: 25-201182<br />Provincial registration number: H850856890
1376856960996809742,12-3,593252705,Ruiqin,,Mount Pleasant,49.25846,-123.07949,Private room,105,1,8,2025-06-29,1.70,12,360,8,Municipal registration number: 25-175181<br />Provincial registration number: Exempt
1377396879717383200,"Quiet & Cozy Private Suite
 5-Min Walk to SkyTrain",53205346,Chi,,Renfrew-Collingwood,49.24505,-123.04004,Entire home/apt,233,1,10,2025-07-26,3.75,2,78,10,Municipal registration number: 25-197113<br />Provincial registration number: H067800450
1377623164843882503,"Exclusive, DT Van, 1Br, AC, View!",27019925,Goutman,,Downtown,49.27961029999999,-123.1240422,Entire home/apt,,90,0,,,1,181,0,
1377668272961500814,Luxury 2BR Retreat  Wake Up to the Ocean’s Beauty!,684461065,Gustavo Jesus,,Downtown,49.27541417212676,-123.12800797739489,Entire home/apt,745,90,1,2025-04-07,0.24,1,365,1,Municipal registration number: 25-259165<br />Provincial registration number: PM481752308
1377680397112667126,Main St Garden Level Studio,684472788,Nari,,Riley Park,49.25142,-123.09824,Entire home/apt,223,2,21,2025-07-26,5.25,1,26,21,Municipal registration number: #25-206750<br />Provincial registration number: PM595904491
1377697682154685812,Master Ensuite HugeGarden CoWork,93829739,Matthew,,Kerrisdale,49.2322,-123.14275,Private room,75,90,0,,,3,83,0,Municipal registration number: H627463829<br />Provincial registration number: H627463829
1377964234949101862,a4,671245892,Linda,,Mount Pleasant,49.25925124361893,-123.11313332148221,Private room,125,90,0,,,22,270,0,Municipal registration number: 25-230075
1378286206174845011,Airport private room share baron,650494301,Xiu,,Marpole,49.21738195258016,-123.13362078043352,Private room,47,90,0,,,16,361,0,Provincial registration number: H157496325
1379140349197902219,Oceanview Luxe • Parking + Seawall access,159257103,Sydney,,Downtown,49.27570685620825,-123.1284411017832,Entire home/apt,322,1,18,2025-08-04,7.11,1,75,18,Municipal registration number: 25-209439<br />Provincial registration number: H637497785
1379141597624935873,Chic West Side Vancouver Suite,227662329,Jordan,,Kitsilano,49.26545553044157,-123.15549728744725,Entire home/apt,96,90,0,,,147,253,0,
1379142637357327150,Modern & Contemporary 1BR Suite,227662329,Jordan,,Mount Pleasant,49.26040164829792,-123.10460925641225,Entire home/apt,32,90,0,,,147,365,0,
1379143604667986786,Renovated 1BR Apartment in Mt. Pleasant,227662329,Jordan,,Mount Pleasant,49.26056122492077,-123.10455447328961,Entire home/apt,,90,0,,,147,163,0,
1379143611117933483,Cozy 1BR Fairview Condo w/ Private Patio,227662329,Jordan,,Fairview,49.26379318305889,-123.1314274513527,Entire home/apt,111,90,0,,,147,237,0,
1379145102932181642,Newly Furnished Studio on Main Street,227662329,Jordan,,Mount Pleasant,49.2608,-123.10466,Entire home/apt,108,90,0,,,147,321,0,
1379230157419628146,Rooftop Patio l Spacious 3 Bed/2.5 Bath Townhome,20916541,Kirat Kaur,,Downtown Eastside,49.27996,-123.10995,Entire home/apt,630,2,12,2025-08-05,3.03,11,342,12,Municipal registration number: 25-156913<br />Provincial registration number: H001217794
1379405405659776375,Three bedroom home in Vancouver,684919769,Arjun,,Renfrew-Collingwood,49.24973,-123.02791,Entire home/apt,440,90,0,,,1,123,0,
1379904144948494929,Sleek Stay by the Arena & Eats,685046808,Sara,,Downtown,49.278892,-123.1074245,Entire home/apt,283,2,11,2025-07-27,3.00,1,272,11,Municipal registration number: 25-189491<br />Provincial registration number: H040620189
1380068101479260877,"Spacious Retreat w/Garage, Arcade, and Pickleball",134370570,Kevin,,Killarney,49.223180783651515,-123.03946300966092,Entire home/apt,792,2,5,2025-07-18,1.19,3,124,5,Municipal registration number: 25-212616<br />Provincial registration number: H568781501
1380296610062306218,Cozy room between Downtown & YVR,93257892,Serena,,Marpole,49.21935733283326,-123.14431225316716,Private room,36,90,0,,,1,283,0,
1380481611613320559,"Bright & Beautiful 1-BD w/ Views, Parking, Pool",12840151,Marina,,Downtown,49.278892,-123.1074245,Entire home/apt,292,2,2,2025-08-07,2,1,96,2,Municipal registration number: 25-201492<br />Provincial registration number: H402211998
1380565557260617114,26-2-Basement room,490857414,Renee,,Mount Pleasant,49.26100882169829,-123.07848244074125,Private room,97,1,9,2025-07-21,4.66,17,365,9,Municipal registration number: 23-175181<br />Provincial registration number: Exempt
1380608618124205572,Spacious 6BR + 12Bed + sleeps 15 + BBQ + HOT TUB,345501635,Prime Property,,Hastings-Sunrise,49.2812,-123.02466,Entire home/apt,817,1,2,2025-06-08,0.65,4,20,2,Municipal registration number: 25-157469<br />Provincial registration number: H319036046
1380790570747878936,3 Bedroom House in Kitsilano for up to 6 Guests.,95322153,Anna,,Arbutus Ridge,49.2571,-123.16029,Entire home/apt,,4,0,,,2,1,0,Municipal registration number: Exempt<br />Provincial registration number: Exempt
1380802591811462134,Chic one bedroom condo with Parking,685281587,Kiana,,Downtown,49.28104,-123.10882,Entire home/apt,270,2,17,2025-08-04,3.72,1,50,17,Municipal registration number: 25-197508<br />Provincial registration number: H960023342
1381137225748863488,Cozy 2BR Retreat in Vancouver,333164630,Jia Sheng,,Killarney,49.2254801,-123.0500367,Entire home/apt,,90,1,2025-04-04,0.23,33,39,1,Municipal registration number: 25-199913<br />Provincial registration number: H687495461
1381255046592497835,Cloud Twenty Nine (oh the views!),685386978,Ravina,,Downtown,49.278758788429705,-123.1088429165649,Entire home/apt,521,3,6,2025-07-17,1.78,1,155,6,Municipal registration number: 25-197936<br />Provincial registration number: H807868756
1381332230845054382,Elegant Getaway in Vancouver’s Vibrant West Side,333164630,Jia Sheng,,Dunbar Southlands,49.23382,-123.18465,Entire home/apt,818,90,8,2025-07-27,2.64,33,206,8,Municipal registration number: 25-158543<br />Provincial registration number: H086466004
1381383241971367782,Comfy & stylish 1 Bedroom apartment in Kitsilano.,101119905,Nicole,,Kitsilano,49.2644842,-123.184145,Entire home/apt,,2,11,2025-07-26,3.55,1,7,11,Municipal registration number: 25-207062<br />Provincial registration number: H681932201
1382143645401869347,Olympic Village Penthouse Studio,4292086,Anne,,Mount Pleasant,49.2674442,-123.113674,Entire home/apt,150,90,1,2025-07-18,1,13,295,1,
1382767561929755601,Classy & Modern - Edge Of DT Van 2 BEDS,358216236,Mike,,Downtown Eastside,49.28083839284412,-123.08222644373808,Entire home/apt,237,1,6,2025-07-08,1.59,1,160,6,Municipal registration number: 25-155934<br />Provincial registration number: Exempt
1382930733083818344,Vancouver Cozy Cove,685794225,Ankita,,Sunset,49.2239449,-123.1002322,Entire home/apt,245,1,5,2025-08-08,1.52,1,314,5,Municipal registration number: 25-200883<br />Provincial registration number: H625671577
1382991285113087530,Urban Oasis in the Heart of the City,16502397,Megan,,Mount Pleasant,49.25999750057071,-123.08155418113242,Entire home/apt,,3,2,2025-06-01,0.79,1,2,2,Municipal registration number: 25-210710<br />Provincial registration number: H803672193
1383477308624226927,The Kits Nook-Newly renovated 2bedroom GardenSuite,685938988,Chih Chien,,Kitsilano,49.2599471,-123.1785103,Entire home/apt,200,2,22,2025-08-07,5.32,1,203,22,Municipal registration number: 25-189811<br />Provincial registration number: PM599516695
1383607067569408051,Unique 2BR Apartment Close to Yaletown Life,656938376,Serhii,,Downtown,49.28024,-123.11878,Entire home/apt,,90,4,2025-06-02,1.02,1,365,4,Municipal registration number: ST599204122<br />Provincial registration number: ST599204122
1383621336236770968,2 Bed Laneway Suite in Vancouver,685984217,Arthigan,,Sunset,49.21421,-123.08917,Entire home/apt,185,1,23,2025-08-07,8.85,1,132,23,Municipal registration number: 25-204893<br />Provincial registration number: H558735839
1383737642717475887,South Van Laneway Guesthouse,686012011,Damanpreet,,Sunset,49.22224,-123.0782,Entire home/apt,143,1,13,2025-07-15,3.90,1,305,13,Municipal registration number: 25-203462<br />Provincial registration number: H334206787
1383765998358820991,2BR 2BA in Coal Harbour,264006307,Xian Fa,,Downtown,49.28774889848186,-123.12267625745467,Entire home/apt,312,4,7,2025-07-24,1.88,2,156,7,Municipal registration number: 25-158290<br />Provincial registration number: H400789604
1384211562814922321,26-1 Basement room,593252705,Ruiqin,,Kensington-Cedar Cottage,49.25908,-123.07675,Private room,96,1,3,2025-07-13,0.81,12,365,3,Municipal registration number: 25-175181<br />Provincial registration number: Exempt
1384867075004849160,"Cozy Studio - steps to the Drive, train, and parks",686304352,Lianna,,Kensington-Cedar Cottage,49.25779088249536,-123.0716422797272,Entire home/apt,159,3,7,2025-08-05,3.75,1,81,7,Municipal registration number: 25-201746<br />Provincial registration number: H750446649
1386487304886958940,Guest Suite in Vancouver,127687450,Brigitte,,Sunset,49.223822051969755,-123.08318283618628,Entire home/apt,198,1,8,2025-07-27,4.71,1,349,8,Municipal registration number: 25-240175<br />Provincial registration number: H397153269
1386566824708384299,"Room + private bath, Vancouver, E Georgia St, B2",536634987,Shirin,,Hastings-Sunrise,49.27744,-123.04619,Private room,44,90,0,,,53,364,0,
1386640727806491205,Prime Quaint Studio Retreat,57959028,Florence,,Shaughnessy,49.242890193559504,-123.12927362761687,Entire home/apt,61,2,5,2025-07-06,1.16,1,106,5,Municipal registration number: 25-157757<br />Provincial registration number: H944753041
1387024167590904915,"""NEW"" City Lights: Sauna, Pool, Hot Tub & Parking",682274281,Sungkyu,,Downtown,49.28026110923481,-123.10719606610085,Entire home/apt,352,1,25,2025-08-04,5.60,2,355,25,Municipal registration number: Exempt<br />Provincial registration number: Exempt
1387401035923305127,Spacious Luxurious Retreat - 9min from Downtown,243167439,Shao Xian,,Arbutus Ridge,49.24566867234896,-123.16203725276984,Entire home/apt,740,3,8,2025-06-29,2.14,6,243,8,Municipal registration number: 25-158751<br />Provincial registration number: H173376043
1387423628628743564,"""NEW"" City Nights: Pool, Sauna, Gym & Free Parking",686184224,Renee,,Downtown,49.28056,-123.10825,Entire home/apt,340,1,22,2025-08-05,5.20,2,351,22,Municipal registration number: Exempt<br />Provincial registration number: Exempt
1387654540782432610,"""NEW"" Near Rogers Arena & Gastown",685797313,Jokūbas,,Downtown,49.27970378169448,-123.10924319871263,Entire home/apt,354,1,23,2025-08-05,5.48,2,350,23,Municipal registration number: Exempt<br />Provincial registration number: Exempt
1387749609231242757,Home away from home,686996721,Rajender,,Sunset,49.22541,-123.09329,Private room,732,90,0,,,1,365,0,Municipal registration number: 25-190793<br />Provincial registration number: H640924240
1387910322237964057,"Private room for 1 quest, NEAR UBC, W 24th Ave, U4",536634987,Shirin,,Dunbar Southlands,49.2513108,-123.1883208,Private room,42,90,0,,,53,244,0,
1387931000704447612,Vancouver home Psalm 37:4,391800091,Ching Fang,,Victoria-Fraserview,49.2146187,-123.05574,Entire home/apt,,1,3,2025-07-15,1.58,2,95,3,Municipal registration number: 25-206772<br />Provincial registration number: H847992348
1388516804007587410,The Pacific Spirit Executive Class Studio,35414207,Michael,,Dunbar Southlands,49.2331549,-123.1907059,Entire home/apt,139,1,28,2025-08-04,8.32,1,22,28,Municipal registration number: 25-197815<br />Provincial registration number: H706598182
1388524572511459558,Modern & Middle of Downtown - AC - Paid Parking,271875395,Frankie,,Downtown,49.28054978917291,-123.12631899263089,Entire home/apt,321,1,5,2025-06-25,1.15,1,147,5,Municipal registration number: 25-150676<br />Provincial registration number: Exempt
1389288516239435822,D28 - Iconic 2BR The Butterfly,30899,Rami,,West End,49.2819318,-123.1268142,Entire home/apt,223,90,0,,,21,354,0,
1389319059643582762,2BR Penthouse w/ Incredible Ocean View Downtown,685415249,Gurupriya,,Downtown Eastside,49.28336,-123.10878,Entire home/apt,492,1,7,2025-08-04,3.89,1,37,7,Municipal registration number: 25-207678<br />Provincial registration number: PM358089191
1389400966829120504,2 Bedroom Basement Suite in the Heart of Vancouver,74330730,Ly,,Hastings-Sunrise,49.27837230157893,-123.03551386398492,Private room,140,1,9,2025-07-27,5.40,1,333,9,Municipal registration number: 25235617<br />Provincial registration number: H276975468
1389562484546527564,Clean and Cozy 2BR Vancouver Retreat,1902951,Lisa,,Riley Park,49.24511,-123.09207,Entire home/apt,188,2,15,2025-08-08,4.50,1,138,15,Municipal registration number: 25-204593<br />Provincial registration number: H062600542
1389600210034010674,"Downtown Heart,Near to Cruise Port+Skytrain,w/AC",686197961,Qian,,Downtown,49.2812121,-123.1251379,Entire home/apt,436,1,7,2025-07-29,2.41,1,12,7,Municipal registration number: 25-157763<br />Provincial registration number: PM685733585
1389796430647954374,Cozy 1-Bedroom Retreat | Prime Location on W 14th!,333164630,Jia Sheng,,West Point Grey,49.260263,-123.1995054,Entire home/apt,178,90,8,2025-07-26,2.58,33,4,8,Municipal registration number: 25-184372<br />Provincial registration number: H864595353
1390015658853905375,Elaine ’ house,514909914,QiJIA,,Dunbar Southlands,49.238890484387326,-123.18369278077304,Entire home/apt,265,1,0,,,1,192,0,Municipal registration number: 25-227934<br />Provincial registration number: H289131299
1390050972552702988,TeslaCharger/FreeParking/Backyard/Sleeps 6 people!,453373158,Chao,,Downtown Eastside,49.27739,-123.08501,Entire home/apt,369,2,26,2025-08-05,6.84,2,19,26,Municipal registration number: 25-198071<br />Provincial registration number: H069478878
1390308796621864534,Coal Harbour 3BR 2.5BA Townhome,166303221,Coco,,Downtown,49.286725615480904,-123.12309717586271,Entire home/apt,328,1,21,2025-08-08,5.25,3,142,21,Municipal registration number: 25-170924<br />Provincial registration number: H800034487
1390325888962479559,DT 1BR Near Rogers Arena/Gastown,166303221,Coco,,Downtown,49.277814461811694,-123.10710846649987,Entire home/apt,182,1,9,2025-07-24,2.14,3,129,9,Municipal registration number: 25-158268<br />Provincial registration number: H309457569
1390705514279754851,Entire Cozy 4 bedroom House in Vancouver,528595189,Feng,,Dunbar Southlands,49.24017,-123.19148,Entire home/apt,714,2,3,2025-07-27,1.96,2,166,3,Municipal registration number: 25-157676<br />Provincial registration number: H081734440
1390773027262558130,Nicola Maison - Luxury Heritage Stay in West End,168217258,Max,,West End,49.286390162825676,-123.13268089930983,Entire home/apt,190,90,0,,,5,365,0,
1390961339328743751,Bright two bedrooms apartment,305136800,Forouzan,,Downtown,49.29027,-123.1277,Entire home/apt,230,90,0,,,1,274,0,
1391006836092161211,Bright & Comfy 3BR Home | Ideal for Families,330009843,Angela,,Sunset,49.2136681,-123.0883761,Entire home/apt,405,2,6,2025-07-30,1.51,7,136,6,Municipal registration number: 25-196447<br />Provincial registration number: H558440359
1391313428547233790,Unit O - Cozy 1 Bedroom Suite,584749950,Zhishuo,,Victoria-Fraserview,49.22465409024501,-123.06692051286198,Entire home/apt,105,1,14,2025-08-02,3.62,4,203,14,Municipal registration number: 25-172361<br />Provincial registration number: H735071251
1391535252868653050,Beautiful Home in Vancouver,76863727,Sian,,Dunbar Southlands,49.25462810863273,-123.18521643416301,Entire home/apt,440,3,2,2025-07-08,1.15,1,48,2,Municipal registration number: 25-207365<br />Provincial registration number: H640744810
1391535576483215120,"Private room for 2, Near Sky Train, E 8th Ave, M1",536634987,Shirin,,Hastings-Sunrise,49.262317834133285,-123.04414474058008,Private room,47,90,0,,,53,274,0,
